sample_id,replicate_id,split,category,truth_topology_id,canonical_key,outlier_dimension,outlier_severity,parameter_domain_truth,seed
dev01_test_in_03,dev01,stage4a6_validation,parameter_in_domain,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",,,in_domain,20261632
dev01_test_in_04,dev01,stage4a6_validation,parameter_in_domain,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",,,in_domain,20261632
dev01_test_in_05,dev01,stage4a6_validation,parameter_in_domain,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",,,in_domain,20261632
dev01_test_in_06,dev01,stage4a6_validation,parameter_in_domain,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",,,in_domain,20261632
dev01_test_in_07,dev01,stage4a6_validation,parameter_in_domain,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",,,in_domain,20261632
dev01_test_out_main_length_scale_near,dev01,stage4a6_validation,parameter_out_of_domain,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",main_length_scale,near,out_of_domain,20261632
dev01_test_out_branch_length_scale_medium,dev01,stage4a6_validation,parameter_out_of_domain,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",branch_length_scale,medium,out_of_domain,20261632
dev01_test_out_branch_load_scale_far,dev01,stage4a6_validation,parameter_out_of_domain,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",branch_load_scale,far,out_of_domain,20261632
dev01_test_out_source_impedance_ohm_near,dev01,stage4a6_validation,parameter_out_of_domain,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",source_impedance_ohm,near,out_of_domain,20261632
dev01_test_out_receiver_impedance_ohm_medium,dev01,stage4a6_validation,parameter_out_of_domain,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",receiver_impedance_ohm,medium,out_of_domain,20261632
dev01_test_out_joint_parameter_set_far,dev01,stage4a6_validation,parameter_out_of_domain,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",joint_parameter_set,far,out_of_domain,20261632
dev02_cal_G001_01,dev02,stage4a6_calibration,parameter_in_domain,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",,,in_domain,20261602
dev02_cal_G001_02,dev02,stage4a6_calibration,parameter_in_domain,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",,,in_domain,20261602
dev02_cal_G002_01,dev02,stage4a6_calibration,parameter_in_domain,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",,,in_domain,20261602
dev02_cal_G002_02,dev02,stage4a6_calibration,parameter_in_domain,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",,,in_domain,20261602
dev02_cal_G003_01,dev02,stage4a6_calibration,parameter_in_domain,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",,,in_domain,20261602
dev02_cal_G003_02,dev02,stage4a6_calibration,parameter_in_domain,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",,,in_domain,20261602
dev02_cal_G004_01,dev02,stage4a6_calibration,parameter_in_domain,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",,,in_domain,20261602
dev02_cal_G004_02,dev02,stage4a6_calibration,parameter_in_domain,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",,,in_domain,20261602
dev02_cal_G005_01,dev02,stage4a6_calibration,parameter_in_domain,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",,,in_domain,20261602
dev02_cal_G005_02,dev02,stage4a6_calibration,parameter_in_domain,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",,,in_domain,20261602
dev02_cal_G006_01,dev02,stage4a6_calibration,parameter_in_domain,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",,,in_domain,20261602
dev02_cal_G006_02,dev02,stage4a6_calibration,parameter_in_domain,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",,,in_domain,20261602
dev02_cal_G007_01,dev02,stage4a6_calibration,parameter_in_domain,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",,,in_domain,20261602
dev02_cal_G007_02,dev02,stage4a6_calibration,parameter_in_domain,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",,,in_domain,20261602
dev02_test_in_01,dev02,stage4a6_validation,parameter_in_domain,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",,,in_domain,20261633
dev02_test_in_02,dev02,stage4a6_validation,parameter_in_domain,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",,,in_domain,20261633
dev02_test_in_03,dev02,stage4a6_validation,parameter_in_domain,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",,,in_domain,20261633
dev02_test_in_04,dev02,stage4a6_validation,parameter_in_domain,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",,,in_domain,20261633
dev02_test_in_05,dev02,stage4a6_validation,parameter_in_domain,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",,,in_domain,20261633
dev02_test_in_06,dev02,stage4a6_validation,parameter_in_domain,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",,,in_domain,20261633
dev02_test_in_07,dev02,stage4a6_validation,parameter_in_domain,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",,,in_domain,20261633
dev02_test_out_main_length_scale_medium,dev02,stage4a6_validation,parameter_out_of_domain,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",main_length_scale,medium,out_of_domain,20261633
dev02_test_out_branch_length_scale_far,dev02,stage4a6_validation,parameter_out_of_domain,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",branch_length_scale,far,out_of_domain,20261633
dev02_test_out_branch_load_scale_near,dev02,stage4a6_validation,parameter_out_of_domain,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",branch_load_scale,near,out_of_domain,20261633
dev02_test_out_source_impedance_ohm_medium,dev02,stage4a6_validation,parameter_out_of_domain,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",source_impedance_ohm,medium,out_of_domain,20261633
dev02_test_out_receiver_impedance_ohm_far,dev02,stage4a6_validation,parameter_out_of_domain,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",receiver_impedance_ohm,far,out_of_domain,20261633
dev02_test_out_joint_parameter_set_near,dev02,stage4a6_validation,parameter_out_of_domain,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",joint_parameter_set,near,out_of_domain,20261633
