sample_id,split,seed,truth_topology_id,canonical_key,category,outlier_dimension,outlier_severity,outlier_direction,physical_scenario_id,parameter_vector_hash,noiseless_cfr_hash,observation_hash,truth_equivalence_set,truth_equivalence_member_count,truth_unique_under_observation,source_tag
r_pilot_G001_main_length_scale_near_lower_01,pilot,20362594,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",out_of_domain_near,main_length_scale,near,lower,pilot_r_pilot_G001_main_length_scale_near_lower_01,68546a12ff5171f0c57bb0b6f1570e52a95b7219649fa33dfb1edba2b4d30cb1,052a193a0cb2b7a4ca5fd401d23bffb5aa46e6669f9027cf09b1aec2610f6dfd,052a193a0cb2b7a4ca5fd401d23bffb5aa46e6669f9027cf09b1aec2610f6dfd,"G001",1,1,synthetic_demo_prior_not_field_data
r_pilot_G001_source_impedance_ohm_medium_upper_02,pilot,20387393,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",out_of_domain_medium,source_impedance_ohm,medium,upper,pilot_r_pilot_G001_source_impedance_ohm_medium_upper_02,d601fb6c81308a40cf3b24d87894bebcb59eb6706221703bdbc14f684048b1b9,d6d386e956672b0a6dfb21fa85b8c7921830971ea16a6b0828d94743dd4920a6,d6d386e956672b0a6dfb21fa85b8c7921830971ea16a6b0828d94743dd4920a6,"G001",1,1,synthetic_demo_prior_not_field_data
r_pilot_G001_receiver_impedance_ohm_far_lower_03,pilot,20381587,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",out_of_domain_far,receiver_impedance_ohm,far,lower,pilot_r_pilot_G001_receiver_impedance_ohm_far_lower_03,b23cfbd4f4857c0fc19fe5f42e1a73201f446d042c1ecace4a67f3b6a97ae0e3,8ee155e22f5e120f0ba3fadc2277415e07902947b4d5ede24f1b767410815e33,8ee155e22f5e120f0ba3fadc2277415e07902947b4d5ede24f1b767410815e33,"G001",1,1,synthetic_demo_prior_not_field_data
r_pilot_G002_interior_01,pilot,20293076,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",in_domain_interior,,,,pilot_r_pilot_G002_interior_01,c6fdf1aaa3dd76801858bab2d7dfeef2fea21d1b9855767c6053a2620cca870b,5fe6801df97195e2ad7f6722f03a526d394b676719f4c656f8695b5737bc6c81,5fe6801df97195e2ad7f6722f03a526d394b676719f4c656f8695b5737bc6c81,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G002_boundary_01,pilot,20292965,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",in_domain_boundary,main_length_scale,,lower,pilot_r_pilot_G002_boundary_01,b7bbeb06e5c3066ea94a1d790578476526b08315b8eb9da695737ea93d69e98b,947d46a8675e2bbf9fc92cf60e878e22fe850c18f42e8b005b0fcbb1059ea5d1,947d46a8675e2bbf9fc92cf60e878e22fe850c18f42e8b005b0fcbb1059ea5d1,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G002_branch_length_scale_near_upper_01,pilot,20371859,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",out_of_domain_near,branch_length_scale,near,upper,pilot_r_pilot_G002_branch_length_scale_near_upper_01,970d1995548bbaa115cc99e23ff23b6da09950bf17f5ceaf644dcc86b9450ccc,24acd5274e14f09dd171fdbbc776d430a70d4e0a06d8bbb36617a48cab0cf84b,24acd5274e14f09dd171fdbbc776d430a70d4e0a06d8bbb36617a48cab0cf84b,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G002_branch_load_scale_medium_lower_02,pilot,20371782,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",out_of_domain_medium,branch_load_scale,medium,lower,pilot_r_pilot_G002_branch_load_scale_medium_lower_02,cbe4944e0e140f226b4b6a0ba8535649d2d1c3581f9790cffab05733cddc310b,2dc32d0d8425e4b76ba9ff7967e605ebbd14ef1cf23e9e2ac3a6c45bddab6700,2dc32d0d8425e4b76ba9ff7967e605ebbd14ef1cf23e9e2ac3a6c45bddab6700,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G002_source_impedance_ohm_far_upper_03,pilot,20372135,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",out_of_domain_far,source_impedance_ohm,far,upper,pilot_r_pilot_G002_source_impedance_ohm_far_upper_03,3f6a88cd13e72b0c5fca9602962d703d8edb9228bcf1bffacc2177c39f634392,eab159c8e53bf8573dadd26795a3b233aaf74ce22e92bcac2b4bac43f52a52e6,eab159c8e53bf8573dadd26795a3b233aaf74ce22e92bcac2b4bac43f52a52e6,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G003_interior_01,pilot,20293088,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",in_domain_interior,,,,pilot_r_pilot_G003_interior_01,6d9e3a8a5a8a5b127e670beb7985bfb3a63bce807973ea5dec520f0b6eaef9d0,542089ef3ff406f7173b763b37fb91e66b65d03044ee1960854e6cc56e752ffd,542089ef3ff406f7173b763b37fb91e66b65d03044ee1960854e6cc56e752ffd,"G003",1,1,synthetic_demo_prior_not_field_data
r_pilot_G003_boundary_01,pilot,20292977,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",in_domain_boundary,main_length_scale,,upper,pilot_r_pilot_G003_boundary_01,dd3ece19e3d525a4b21206403005f335fa2293cdf1311fd89e6477c49119f138,4b43d3736fcf72955a71b1f1c19e4c8b791ecf1f141e55f95052828dce43114b,4b43d3736fcf72955a71b1f1c19e4c8b791ecf1f141e55f95052828dce43114b,"G003",1,1,synthetic_demo_prior_not_field_data
r_pilot_G003_branch_load_scale_near_lower_01,pilot,20362068,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",out_of_domain_near,branch_load_scale,near,lower,pilot_r_pilot_G003_branch_load_scale_near_lower_01,a0477e3f53522d4f36283cf449cef8b0b9d831ad5c1cedfd440749f739bf65ec,a4b22c6b9d08b0f24373792a80ccef8e73b2e005adb3c9a58d6f2d1f80fc1a67,a4b22c6b9d08b0f24373792a80ccef8e73b2e005adb3c9a58d6f2d1f80fc1a67,"G003",1,1,synthetic_demo_prior_not_field_data
r_pilot_G003_source_impedance_ohm_medium_upper_02,pilot,20387417,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",out_of_domain_medium,source_impedance_ohm,medium,upper,pilot_r_pilot_G003_source_impedance_ohm_medium_upper_02,0b84326dc7c591656e0e3a6215e1851826d45efead0bbca55fdc38251993396a,0a249940d7876f62308d3bdf3eccd7fa1d98381c07e449c3545fc01f61e28754,0a249940d7876f62308d3bdf3eccd7fa1d98381c07e449c3545fc01f61e28754,"G003",1,1,synthetic_demo_prior_not_field_data
r_pilot_G003_receiver_impedance_ohm_far_lower_03,pilot,20381611,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",out_of_domain_far,receiver_impedance_ohm,far,lower,pilot_r_pilot_G003_receiver_impedance_ohm_far_lower_03,49f87f14c1bf0fbb4f970b59e8f4a5951597c618c597e398ef49fd138b5b7581,8a7ce62fe9938e9d53117fd87a1f3fa22094b48c6569ce8f2e76477a3d59e4c4,8a7ce62fe9938e9d53117fd87a1f3fa22094b48c6569ce8f2e76477a3d59e4c4,"G003",1,1,synthetic_demo_prior_not_field_data
r_pilot_G004_interior_01,pilot,20293100,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",in_domain_interior,,,,pilot_r_pilot_G004_interior_01,fc48fd6e82ca0bbf1565f98e3a313c69fd4a9cb84f83371717f39f5ce362d77d,ce2aa53d02a7df8c1ff83af45b73f0546626c632705f01c907f83c26ad2b91dc,ce2aa53d02a7df8c1ff83af45b73f0546626c632705f01c907f83c26ad2b91dc,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G004_boundary_01,pilot,20292989,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",in_domain_boundary,main_length_scale,,lower,pilot_r_pilot_G004_boundary_01,caff3e3497092e3510bdfe88345634f1e08cbd1d3bf80cc782e54add087f9de1,a6ec7abbd6374b3d3efbf3c51926d1ea6ae2677e5f447ffb98d9e2c4932532e6,a6ec7abbd6374b3d3efbf3c51926d1ea6ae2677e5f447ffb98d9e2c4932532e6,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G004_source_impedance_ohm_near_upper_01,pilot,20377037,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",out_of_domain_near,source_impedance_ohm,near,upper,pilot_r_pilot_G004_source_impedance_ohm_near_upper_01,7c44a3867cea39c89b9a718db6bfddfecaf4918ddb3e08e3d9d59ec4224d9ca9,7c0420141fc3f7a2da849bea90f754b5ca5cd41bdced4692d9da7d8f486490cf,7c0420141fc3f7a2da849bea90f754b5ca5cd41bdced4692d9da7d8f486490cf,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G004_receiver_impedance_ohm_medium_lower_02,pilot,20397538,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",out_of_domain_medium,receiver_impedance_ohm,medium,lower,pilot_r_pilot_G004_receiver_impedance_ohm_medium_lower_02,0e4bd3c7cee4a9ccb46f79fe4ffcae54f1e4a5b8e46ed33f56615a22f31b1a57,4603d696f01361fc71b387f9fbdff3361bb95c3f1329d4e393db1980f943e807,4603d696f01361fc71b387f9fbdff3361bb95c3f1329d4e393db1980f943e807,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G004_main_length_scale_far_upper_03,pilot,20358171,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",out_of_domain_far,main_length_scale,far,upper,pilot_r_pilot_G004_main_length_scale_far_upper_03,0ac60e9439b5bfd2e74a8f8bf6b53c78dbcb02afcc36068fe93897e614b907dd,cacd175668746a694db2c96c69579aff3dd49ef6c4311559daca683d25395588,cacd175668746a694db2c96c69579aff3dd49ef6c4311559daca683d25395588,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G005_interior_01,pilot,20293112,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",in_domain_interior,,,,pilot_r_pilot_G005_interior_01,3b30b4c334c25faca79f64f49b9d5515278b37eecc8d67e6bdc58ad10175036a,785d7044ef3d02a27516eca44038b4c6c3802759107cd51f613e0a4d01f6c45a,785d7044ef3d02a27516eca44038b4c6c3802759107cd51f613e0a4d01f6c45a,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G005_boundary_01,pilot,20293001,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",in_domain_boundary,main_length_scale,,upper,pilot_r_pilot_G005_boundary_01,c2a7a268c643c94f55c6ca0f6cfeeeae4d893fcaf9bbc6c8abdcf7f70ad2288f,fe47241fa5dc51bf4709573239e19a0a6a4f5f96ce60437768a80c63436e43d3,fe47241fa5dc51bf4709573239e19a0a6a4f5f96ce60437768a80c63436e43d3,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G005_receiver_impedance_ohm_near_lower_01,pilot,20386724,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",out_of_domain_near,receiver_impedance_ohm,near,lower,pilot_r_pilot_G005_receiver_impedance_ohm_near_lower_01,eaf3752ea86ae04ed3dde2ce7a0dc317058c50f09292bd3781519b020a379fa3,99b69787c9ccd0097768a3df3840eedfa1beac2789d651a39fc4ea7f772578ed,99b69787c9ccd0097768a3df3840eedfa1beac2789d651a39fc4ea7f772578ed,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G005_main_length_scale_medium_upper_02,pilot,20372472,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",out_of_domain_medium,main_length_scale,medium,upper,pilot_r_pilot_G005_main_length_scale_medium_upper_02,e5ea864e9a47ecc489d69ee6275dfccff2926a0cca56e3d0f5a25fe18a433ec3,6898d3990ae17216d76c45b602d7f337a32f8fd6c447286da6301ac8a4ae1b52,6898d3990ae17216d76c45b602d7f337a32f8fd6c447286da6301ac8a4ae1b52,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G005_branch_length_scale_far_lower_03,pilot,20367023,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",out_of_domain_far,branch_length_scale,far,lower,pilot_r_pilot_G005_branch_length_scale_far_lower_03,789eea4ad843f624e9f3080914ed4bbcb4b6bc2ff18c5970af26873f4cbc7520,1d89e6f0d86e57beb669ac50fc81a9f2295362e2e327c965b599456f7318695e,1d89e6f0d86e57beb669ac50fc81a9f2295362e2e327c965b599456f7318695e,"G002,G005",2,0,synthetic_demo_prior_not_field_data
r_pilot_G006_interior_01,pilot,20293124,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",in_domain_interior,,,,pilot_r_pilot_G006_interior_01,ae4a52151290556c4baa55606222fc3a6730ea0d1f544623bd7465f7f8708318,30b5c5b1b18de6ebaad56c8a2595c27c01f3b9d5c7b7f650ad2a2545a9c3ad73,30b5c5b1b18de6ebaad56c8a2595c27c01f3b9d5c7b7f650ad2a2545a9c3ad73,"G006",1,1,synthetic_demo_prior_not_field_data
r_pilot_G006_boundary_01,pilot,20293013,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",in_domain_boundary,main_length_scale,,lower,pilot_r_pilot_G006_boundary_01,dd4516113a1ada0febe73c75e31f395e98c15c6c83638d1d246441a7ca1bf17c,976357e35586438ef5e59811bb8a9459bb46b74786f25082f7e3db268496fef0,976357e35586438ef5e59811bb8a9459bb46b74786f25082f7e3db268496fef0,"G006",1,1,synthetic_demo_prior_not_field_data
r_pilot_G006_main_length_scale_near_upper_01,pilot,20362752,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",out_of_domain_near,main_length_scale,near,upper,pilot_r_pilot_G006_main_length_scale_near_upper_01,c5cd21fef3260b48389b1da24a9c7ca1b9562fbe49533ffc6b48d420146fd66b,0d01f3f6dca517e9069e36ff245c6cecbf94b5ae0edc576279ff8c82aba12c32,0d01f3f6dca517e9069e36ff245c6cecbf94b5ae0edc576279ff8c82aba12c32,"G006",1,1,synthetic_demo_prior_not_field_data
r_pilot_G006_branch_length_scale_medium_lower_02,pilot,20381969,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",out_of_domain_medium,branch_length_scale,medium,lower,pilot_r_pilot_G006_branch_length_scale_medium_lower_02,79aecc339617a2f3d699b3acdc3068f51ec0d1c5096e0c78ef42a461014da9bb,bd7523a06543091f0ded213350ef330e82c4704a76ce2af36c8b81096619306e,bd7523a06543091f0ded213350ef330e82c4704a76ce2af36c8b81096619306e,"G006",1,1,synthetic_demo_prior_not_field_data
r_pilot_G006_branch_load_scale_far_upper_03,pilot,20357645,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",out_of_domain_far,branch_load_scale,far,upper,pilot_r_pilot_G006_branch_load_scale_far_upper_03,67e0b09604128c781a3b93a9736379032571cb33cd3a397da1e1d1c99325b4c5,a201f8c0466a729a2bdda77df49537e7923fb9683a58835eeedd0fee57efaa10,a201f8c0466a729a2bdda77df49537e7923fb9683a58835eeedd0fee57efaa10,"G006",1,1,synthetic_demo_prior_not_field_data
r_pilot_G007_interior_01,pilot,20293136,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",in_domain_interior,,,,pilot_r_pilot_G007_interior_01,a165510c4767cdc7f8d00d88f8028c6183ba84a24981c251bd39f3e3f0521acf,a921c607e760f75de0e925d679de82ac7659ee6b6e8bbde395e63c1eb7a7a59d,a921c607e760f75de0e925d679de82ac7659ee6b6e8bbde395e63c1eb7a7a59d,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G007_boundary_01,pilot,20293025,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",in_domain_boundary,main_length_scale,,upper,pilot_r_pilot_G007_boundary_01,5ab7f195cb7bdcb81a3bc7fa800a9621d5ce824a0def56207b611453a5ee0c6f,f6fd8df10b3f6d8a1758ca14722844925dddd38bf73cb6e32e4c443ef0ce7ae7,f6fd8df10b3f6d8a1758ca14722844925dddd38bf73cb6e32e4c443ef0ce7ae7,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G007_branch_length_scale_near_lower_01,pilot,20371815,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",out_of_domain_near,branch_length_scale,near,lower,pilot_r_pilot_G007_branch_length_scale_near_lower_01,ea0e73507a38225ff3e030752aab28ac48c9a5ff0a79cab79d13e87fa810be1e,efc087acb398a6e3f18f4f461b399228f950f390c1f057e11e06e06daf809c50,efc087acb398a6e3f18f4f461b399228f950f390c1f057e11e06e06daf809c50,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G007_branch_load_scale_medium_upper_02,pilot,20371946,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",out_of_domain_medium,branch_load_scale,medium,upper,pilot_r_pilot_G007_branch_load_scale_medium_upper_02,08792e179b636269b4105c07af8f61bfd30663514e585a27fdbbffa396942abf,8e218ef456de45e997bc5b20e0b10d4f7b165e4df56b567432f1f64674f7672f,8e218ef456de45e997bc5b20e0b10d4f7b165e4df56b567432f1f64674f7672f,"G004,G007",2,0,synthetic_demo_prior_not_field_data
r_pilot_G007_source_impedance_ohm_far_lower_03,pilot,20372091,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",out_of_domain_far,source_impedance_ohm,far,lower,pilot_r_pilot_G007_source_impedance_ohm_far_lower_03,83e18cda7a2101b75baaa4f44f871652fb21462345463f217c6d64ad0104132f,f030528957b0a576e19a19ab83e597c70097fd00b1f26c7422d95037bfc19580,f030528957b0a576e19a19ab83e597c70097fd00b1f26c7422d95037bfc19580,"G004,G007",2,0,synthetic_demo_prior_not_field_data
