topology_id,view_name,frequency_hz,response_real,response_imag,unit
G003,H_term_12.5,23466666.6666667,-0.026254489136291,0.0246532216433596,normalized_complex_CFR
G003,H_term_12.5,23933333.3333333,-0.00934650971794007,0.027462931386548,normalized_complex_CFR
G003,H_term_12.5,24400000,0.0084970934895781,0.0399306512972409,normalized_complex_CFR
G003,H_term_12.5,24866666.6666667,0.0635508196254793,0.00561612657300001,normalized_complex_CFR
G003,H_term_12.5,25333333.3333333,0.0205856978143458,-0.0396415023565015,normalized_complex_CFR
G003,H_term_12.5,25800000,-0.00665192100625805,-0.0378762036407131,normalized_complex_CFR
G003,H_term_12.5,26266666.6666667,-0.0398428200448075,-0.0311814618441544,normalized_complex_CFR
G003,H_term_12.5,26733333.3333333,-0.0516807249378462,0.0333423588329046,normalized_complex_CFR
G003,H_term_12.5,27200000,-0.00120603618233265,0.0497141237687035,normalized_complex_CFR
G003,H_term_12.5,27666666.6666667,0.0379359439869403,0.0387449487324546,normalized_complex_CFR
G003,H_term_12.5,28133333.3333333,0.0594455842984951,-0.0188270735712311,normalized_complex_CFR
G003,H_term_12.5,28600000,0.0143109243178802,-0.0531107155151828,normalized_complex_CFR
G003,H_term_12.5,29066666.6666667,-0.0353139174849253,-0.0490195530479211,normalized_complex_CFR
G003,H_term_12.5,29533333.3333333,-0.0605103652513773,0.0165306312718611,normalized_complex_CFR
G003,H_term_12.5,30000000,-0.0160560256650409,0.0445032497166775,normalized_complex_CFR
G003,Zin_term_12.5,2000000,93.9071448417902,333.691835195097,ohm
G003,Zin_term_12.5,2466666.66666667,1496.83087752123,-838.689495724601,ohm
G003,Zin_term_12.5,2933333.33333333,146.76438735129,-233.847635084851,ohm
G003,Zin_term_12.5,3400000,130.901530356871,82.3863598675005,ohm
G003,Zin_term_12.5,3866666.66666667,1292.92773104444,78.7625210285088,ohm
G003,Zin_term_12.5,4333333.33333333,85.6540189778806,-200.773315231166,ohm
G003,Zin_term_12.5,4800000,151.543228879167,102.121004971431,ohm
G003,Zin_term_12.5,5266666.66666667,599.075583855272,-269.469611063249,ohm
G003,Zin_term_12.5,5733333.33333333,88.4351100411077,-204.37757791937,ohm
G003,Zin_term_12.5,6200000,51.7956629557082,-11.5136097506894,ohm
G003,Zin_term_12.5,6666666.66666667,189.200402942801,-19.0594909660307,ohm
G003,Zin_term_12.5,7133333.33333333,82.6787501399386,37.5221764138197,ohm
G003,Zin_term_12.5,7600000,80.6743238344772,149.207459776733,ohm
G003,Zin_term_12.5,8066666.66666667,119.231050970539,295.549342401354,ohm
G003,Zin_term_12.5,8533333.33333333,438.789030416252,630.864569798686,ohm
G003,Zin_term_12.5,9000000,997.107654554082,-312.599586899603,ohm
G003,Zin_term_12.5,9466666.66666667,298.410051536397,-290.183233482556,ohm
G003,Zin_term_12.5,9933333.33333333,314.053406777186,-39.5667541626512,ohm
G003,Zin_term_12.5,10400000,177.380650322144,-298.177948046449,ohm
G003,Zin_term_12.5,10866666.6666667,87.3934380150408,-72.1884997709768,ohm
G003,Zin_term_12.5,11333333.3333333,164.440596820472,92.1608217946862,ohm
G003,Zin_term_12.5,11800000,384.956726146909,-136.202690916553,ohm
G003,Zin_term_12.5,12266666.6666667,98.0941145208137,-66.290370653535,ohm
G003,Zin_term_12.5,12733333.3333333,151.746617864549,127.323269137185,ohm
G003,Zin_term_12.5,13200000,306.786899464582,-78.4922573796598,ohm
G003,Zin_term_12.5,13666666.6666667,111.876146130568,-6.71414723510108,ohm
G003,Zin_term_12.5,14133333.3333333,100.190923087326,144.701514439952,ohm
G003,Zin_term_12.5,14600000,312.828427386976,289.656765998394,ohm
G003,Zin_term_12.5,15066666.6666667,306.518509865179,202.419553786422,ohm
G003,Zin_term_12.5,15533333.3333333,601.097479072349,321.412156852077,ohm
G003,Zin_term_12.5,16000000,756.81288643838,-329.209766450696,ohm
G003,Zin_term_12.5,16466666.6666667,267.721582986375,-386.761788799564,ohm
G003,Zin_term_12.5,16933333.3333333,119.7556329797,-200.203532217603,ohm
G003,Zin_term_12.5,17400000,101.049771493846,-77.96562078683,ohm
G003,Zin_term_12.5,17866666.6666667,142.092637329306,13.2562698883507,ohm
G003,Zin_term_12.5,18333333.3333333,171.317728481186,-35.4941042134289,ohm
G003,Zin_term_12.5,18800000,106.100856955085,70.4810359195212,ohm
G003,Zin_term_12.5,19266666.6666667,239.00479429581,198.739516448189,ohm
G003,Zin_term_12.5,19733333.3333333,338.879270741657,-35.6195471577044,ohm
G003,Zin_term_12.5,20200000,165.339420671857,36.9478170783858,ohm
G003,Zin_term_12.5,20666666.6666667,263.376312357622,215.628486004815,ohm
G003,Zin_term_12.5,21133333.3333333,385.416020155125,-39.9767419665582,ohm
G003,Zin_term_12.5,21600000,234.433047941648,73.6543516597217,ohm
G003,Zin_term_12.5,22066666.6666667,419.997815546478,236.903315699393,ohm
G003,Zin_term_12.5,22533333.3333333,627.302796150188,-238.85965176596,ohm
G003,Zin_term_12.5,23000000,289.826518526174,-201.677188959384,ohm
G003,Zin_term_12.5,23466666.6666667,239.864936511697,-200.753029267009,ohm
G003,Zin_term_12.5,23933333.3333333,137.838472960126,-143.28658678701,ohm
G003,Zin_term_12.5,24400000,100.709062471394,-61.6642544459193,ohm
G003,Zin_term_12.5,24866666.6666667,87.4424562351656,17.5717041625398,ohm
G003,Zin_term_12.5,25333333.3333333,112.38325441373,111.464123248842,ohm
G003,Zin_term_12.5,25800000,210.10252449213,190.896447670368,ohm
G003,Zin_term_12.5,26266666.6666667,318.440072580168,112.743280227303,ohm
G003,Zin_term_12.5,26733333.3333333,283.915714288288,159.544046290946,ohm
G003,Zin_term_12.5,27200000,549.284438813084,77.112312690186,ohm
G003,Zin_term_12.5,27666666.6666667,317.17463625014,-121.636363807063,ohm
G003,Zin_term_12.5,28133333.3333333,255.189590231491,19.6631363732507,ohm
G003,Zin_term_12.5,28600000,436.498389685262,24.4926199590365,ohm
G003,Zin_term_12.5,29066666.6666667,289.707539967146,-153.208840354744,ohm
G003,Zin_term_12.5,29533333.3333333,249.784752193748,-33.6420702628408,ohm
G003,Zin_term_12.5,30000000,328.157105911999,-105.928028289974,ohm
G003,H_term_25,2000000,-0.0986911347221752,0.195801089349045,normalized_complex_CFR
G003,H_term_25,2466666.66666667,0.0162867345618317,0.125080547077265,normalized_complex_CFR
G003,H_term_25,2933333.33333333,0.10264960918769,0.140090405515411,normalized_complex_CFR
G003,H_term_25,3400000,0.227000396999732,-0.136587236726171,normalized_complex_CFR
G003,H_term_25,3866666.66666667,0.0193134259888763,-0.171068321267624,normalized_complex_CFR
G003,H_term_25,4333333.33333333,-0.130054171886054,-0.204302623372616,normalized_complex_CFR
G003,H_term_25,4800000,-0.183568620024538,0.168122655916857,normalized_complex_CFR
G003,H_term_25,5266666.66666667,-0.0186888496584873,0.137812607048412,normalized_complex_CFR
G003,H_term_25,5733333.33333333,0.0526529938536892,0.157617850816248,normalized_complex_CFR
G003,H_term_25,6200000,0.374154889091711,-0.022464539775574,normalized_complex_CFR
G003,H_term_25,6666666.66666667,-0.0219625342317827,-0.21343431089556,normalized_complex_CFR
G003,H_term_25,7133333.33333333,-0.128677637239888,-0.0525028204912942,normalized_complex_CFR
G003,H_term_25,7600000,-0.0735834628213154,0.0227930321628599,normalized_complex_CFR
G003,H_term_25,8066666.66666667,-0.0624404485752631,0.0537899774806068,normalized_complex_CFR
G003,H_term_25,8533333.33333333,0.0160155585380956,0.0666363658608094,normalized_complex_CFR
G003,H_term_25,9000000,0.0301428732468199,0.0483771107748971,normalized_complex_CFR
G003,H_term_25,9466666.66666667,0.074460912609713,0.0515951827450665,normalized_complex_CFR
G003,H_term_25,9933333.33333333,0.147610359193463,-0.0975573698138052,normalized_complex_CFR
G003,H_term_25,10400000,-0.0251383988750002,-0.160477114902126,normalized_complex_CFR
G003,H_term_25,10866666.6666667,-0.196618386806725,-0.0865789980286713,normalized_complex_CFR
G003,H_term_25,11333333.3333333,-0.113678166545413,0.146288174682955,normalized_complex_CFR
G003,H_term_25,11800000,0.0114261630921949,0.161794391748194,normalized_complex_CFR
G003,H_term_25,12266666.6666667,0.217849508096167,0.134985376733323,normalized_complex_CFR
G003,H_term_25,12733333.3333333,0.112769084008193,-0.178364542610905,normalized_complex_CFR
G003,H_term_25,13200000,-0.0360249535850207,-0.156494657070357,normalized_complex_CFR
G003,H_term_25,13666666.6666667,-0.179862262885468,-0.0673749252514047,normalized_complex_CFR
G003,H_term_25,14133333.3333333,-0.101547764186049,0.120235375252079,normalized_complex_CFR
G003,H_term_25,14600000,0.035706854564428,0.136010848252593,normalized_complex_CFR
G003,H_term_25,15066666.6666667,0.0995664537369245,0.00199602963024004,normalized_complex_CFR
G003,H_term_25,15533333.3333333,0.0415005432790098,-0.0289476340478999,normalized_complex_CFR
G003,H_term_25,16000000,0.0296115422780502,-0.0324981091535516,normalized_complex_CFR
G003,H_term_25,16466666.6666667,0.0121798230210929,-0.0702109858731214,normalized_complex_CFR
G003,H_term_25,16933333.3333333,-0.0550777176886175,-0.0572599682962072,normalized_complex_CFR
G003,H_term_25,17400000,-0.105290145179171,-0.00447539841100928,normalized_complex_CFR
G003,H_term_25,17866666.6666667,-0.0753443191502977,0.119361844600446,normalized_complex_CFR
G003,H_term_25,18333333.3333333,0.0892790161114456,0.161482251779776,normalized_complex_CFR
G003,H_term_25,18800000,0.1731077281744,-0.0786178259434308,normalized_complex_CFR
G003,H_term_25,19266666.6666667,0.0249310419241092,-0.122641274873053,normalized_complex_CFR
G003,H_term_25,19733333.3333333,-0.0612836617371462,-0.115400205626221,normalized_complex_CFR
G003,H_term_25,20200000,-0.173904082954247,0.00615070243280214,normalized_complex_CFR
G003,H_term_25,20666666.6666667,-0.0491340719119176,0.131217621138305,normalized_complex_CFR
G003,H_term_25,21133333.3333333,0.0674966390056944,0.116673935145376,normalized_complex_CFR
G003,H_term_25,21600000,0.129402793780499,-0.0174558690245691,normalized_complex_CFR
G003,H_term_25,22066666.6666667,0.0452677513716414,-0.080213421714385,normalized_complex_CFR
G003,H_term_25,22533333.3333333,-0.015797870565238,-0.0880418026479271,normalized_complex_CFR
G003,H_term_25,23000000,-0.100059270880828,-0.0318763343023929,normalized_complex_CFR
G003,H_term_25,23466666.6666667,-0.0516609173195874,0.0464770371007065,normalized_complex_CFR
G003,H_term_25,23933333.3333333,-0.0181394696872482,0.0536279797055581,normalized_complex_CFR
G003,H_term_25,24400000,0.0181093718702708,0.0762406789442903,normalized_complex_CFR
G003,H_term_25,24866666.6666667,0.117904847250632,0.0112424956564794,normalized_complex_CFR
G003,H_term_25,25333333.3333333,0.0412938492418855,-0.0757500653385967,normalized_complex_CFR
G003,H_term_25,25800000,-0.0131790872727838,-0.0737643284041142,normalized_complex_CFR
G003,H_term_25,26266666.6666667,-0.0773489108689433,-0.0580494038201031,normalized_complex_CFR
G003,H_term_25,26733333.3333333,-0.0978206809832581,0.0617326007458372,normalized_complex_CFR
G003,H_term_25,27200000,-0.00324627424037457,0.0959175476365502,normalized_complex_CFR
G003,H_term_25,27666666.6666667,0.0734415473415846,0.0741304997293728,normalized_complex_CFR
G003,H_term_25,28133333.3333333,0.113376248170295,-0.0356454789970094,normalized_complex_CFR
G003,H_term_25,28600000,0.0276126446928379,-0.102330742111242,normalized_complex_CFR
G003,H_term_25,29066666.6666667,-0.0683161020700157,-0.0927725607387229,normalized_complex_CFR
G003,H_term_25,29533333.3333333,-0.11495883068139,0.0299238183226562,normalized_complex_CFR
G003,H_term_25,30000000,-0.031855611867799,0.0859383724747903,normalized_complex_CFR
G003,Zin_term_25,2000000,129.02737604122,332.402014331653,ohm
G003,Zin_term_25,2466666.66666667,1409.83353600718,-630.031979659088,ohm
G003,Zin_term_25,2933333.33333333,161.318444102582,-230.882010338233,ohm
G003,Zin_term_25,3400000,145.938253779906,77.7694778723914,ohm
G003,Zin_term_25,3866666.66666667,1073.372248263,12.5109709878788,ohm
G003,Zin_term_25,4333333.33333333,104.171630062024,-197.788150291322,ohm
G003,Zin_term_25,4800000,165.188196297223,91.5111807556602,ohm
G003,Zin_term_25,5266666.66666667,559.684167077718,-247.019927486434,ohm
G003,Zin_term_25,5733333.33333333,95.4769010398849,-199.457708600149,ohm
G003,Zin_term_25,6200000,60.2770235352051,-14.5733987464471,ohm
G003,Zin_term_25,6666666.66666667,177.104647799413,-14.2617466522158,ohm
G003,Zin_term_25,7133333.33333333,83.1307680842567,39.3617585097458,ohm
G003,Zin_term_25,7600000,81.1969592624493,150.287988123892,ohm
G003,Zin_term_25,8066666.66666667,122.457131082561,298.380162174341,ohm
G003,Zin_term_25,8533333.33333333,434.642435044512,616.003913728244,ohm
G003,Zin_term_25,9000000,999.363433335389,-293.035272347351,ohm
G003,Zin_term_25,9466666.66666667,307.143593774875,-291.453024836872,ohm
G003,Zin_term_25,9933333.33333333,316.975131919861,-62.3413979342981,ohm
G003,Zin_term_25,10400000,187.094671525309,-281.932515276337,ohm
G003,Zin_term_25,10866666.6666667,93.4232297181631,-72.9260766044695,ohm
G003,Zin_term_25,11333333.3333333,169.138184844705,83.6604774431497,ohm
G003,Zin_term_25,11800000,364.880732805164,-118.887678821974,ohm
G003,Zin_term_25,12266666.6666667,107.231443352209,-63.0837433556535,ohm
G003,Zin_term_25,12733333.3333333,159.214127601955,116.306897767992,ohm
G003,Zin_term_25,13200000,295.678806261301,-65.6208501035085,ohm
G003,Zin_term_25,13666666.6666667,115.957563900945,-3.51549221305341,ohm
G003,Zin_term_25,14133333.3333333,105.738468233754,143.424267215743,ohm
G003,Zin_term_25,14600000,298.477691454069,273.65268355346,ohm
G003,Zin_term_25,15066666.6666667,310.900950112727,210.20780827157,ohm
G003,Zin_term_25,15533333.3333333,607.711329851518,319.260620121465,ohm
G003,Zin_term_25,16000000,751.128459722444,-334.156298571935,ohm
G003,Zin_term_25,16466666.6666667,266.595548502842,-380.054656534787,ohm
G003,Zin_term_25,16933333.3333333,122.014599531484,-200.529047286737,ohm
G003,Zin_term_25,17400000,102.118504984866,-79.2469759544585,ohm
G003,Zin_term_25,17866666.6666667,140.910395251659,9.65885126513322,ohm
G003,Zin_term_25,18333333.3333333,168.685214957714,-27.0300199109772,ohm
G003,Zin_term_25,18800000,111.906455523022,70.2245496708211,ohm
G003,Zin_term_25,19266666.6666667,239.011619574086,188.999054154882,ohm
G003,Zin_term_25,19733333.3333333,333.075180197196,-23.7611269433143,ohm
G003,Zin_term_25,20200000,173.000774928994,39.140664654369,ohm
G003,Zin_term_25,20666666.6666667,267.765128626792,201.668636233569,ohm
G003,Zin_term_25,21133333.3333333,378.789195252805,-23.4560318883455,ohm
G003,Zin_term_25,21600000,242.170084354352,75.4464529258025,ohm
G003,Zin_term_25,22066666.6666667,424.302739095453,225.613511707849,ohm
G003,Zin_term_25,22533333.3333333,615.924874244691,-221.268814121439,ohm
G003,Zin_term_25,23000000,298.346481619691,-205.84098588236,ohm
G003,Zin_term_25,23466666.6666667,237.056919929293,-202.061108525475,ohm
G003,Zin_term_25,23933333.3333333,137.11107311075,-142.734627185686,ohm
G003,Zin_term_25,24400000,100.415249176745,-60.8716699168852,ohm
G003,Zin_term_25,24866666.6666667,88.7677583306865,18.1968513357535,ohm
G003,Zin_term_25,25333333.3333333,113.230839711687,110.23260713559,ohm
G003,Zin_term_25,25800000,208.285013197926,188.543668869266,ohm
G003,Zin_term_25,26266666.6666667,315.952698154359,119.561712688145,ohm
G003,Zin_term_25,26733333.3333333,293.520974852812,156.972623790015,ohm
G003,Zin_term_25,27200000,533.142352465521,71.9621902652357,ohm
G003,Zin_term_25,27666666.6666667,322.010246960123,-114.621962021177,ohm
G003,Zin_term_25,28133333.3333333,261.409838265513,16.3079161870233,ohm
G003,Zin_term_25,28600000,425.441968928541,16.7282256726616,ohm
G003,Zin_term_25,29066666.6666667,294.436480115861,-144.749663638674,ohm
G003,Zin_term_25,29533333.3333333,254.797808897234,-38.3912937895252,ohm
G003,Zin_term_25,30000000,321.64390102949,-106.899292698849,ohm
G003,H_term_50,2000000,-0.212245140049622,0.322853919399855,normalized_complex_CFR
G003,H_term_50,2466666.66666667,0.0257616704381182,0.243216873883443,normalized_complex_CFR
G003,H_term_50,2933333.33333333,0.205759571978581,0.255317386262288,normalized_complex_CFR
G003,H_term_50,3400000,0.409010070463949,-0.228259442063387,normalized_complex_CFR
G003,H_term_50,3866666.66666667,0.0378103870198909,-0.326698038933401,normalized_complex_CFR
G003,H_term_50,4333333.33333333,-0.259011662884708,-0.354404508063615,normalized_complex_CFR
G003,H_term_50,4800000,-0.35417456506264,0.273763968576375,normalized_complex_CFR
G003,H_term_50,5266666.66666667,-0.0410467341797755,0.267429651615701,normalized_complex_CFR
G003,H_term_50,5733333.33333333,0.117299963330056,0.296191484626197,normalized_complex_CFR
G003,H_term_50,6200000,0.609722196171802,-0.0523558332868544,normalized_complex_CFR
G003,H_term_50,6666666.66666667,-0.0191677986508752,-0.400326454745608,normalized_complex_CFR
G003,H_term_50,7133333.33333333,-0.243937852333581,-0.10380949839139,normalized_complex_CFR
G003,H_term_50,7600000,-0.139480322375957,0.0479524202245633,normalized_complex_CFR
G003,H_term_50,8066666.66666667,-0.10172233369774,0.101422504525642,normalized_complex_CFR
G003,H_term_50,8533333.33333333,0.0195052605894502,0.122949668188773,normalized_complex_CFR
G003,H_term_50,9000000,0.0566332675692833,0.0943341345632427,normalized_complex_CFR
G003,H_term_50,9466666.66666667,0.144718618202141,0.0916111206707746,normalized_complex_CFR
G003,H_term_50,9933333.33333333,0.258251976127482,-0.171493655672067,normalized_complex_CFR
G003,H_term_50,10400000,-0.0424624303913741,-0.299300914304012,normalized_complex_CFR
G003,H_term_50,10866666.6666667,-0.357386887818251,-0.155269821044002,normalized_complex_CFR
G003,H_term_50,11333333.3333333,-0.221271115015325,0.268125285575162,normalized_complex_CFR
G003,H_term_50,11800000,0.0286102920663693,0.308086587198718,normalized_complex_CFR
G003,H_term_50,12266666.6666667,0.394268295954113,0.217833889609244,normalized_complex_CFR
G003,H_term_50,12733333.3333333,0.224211765335844,-0.314858410071206,normalized_complex_CFR
G003,H_term_50,13200000,-0.0674135344370995,-0.298256469240154,normalized_complex_CFR
G003,H_term_50,13666666.6666667,-0.333155512030586,-0.117799112995978,normalized_complex_CFR
G003,H_term_50,14133333.3333333,-0.187625739699901,0.223428897200593,normalized_complex_CFR
G003,H_term_50,14600000,0.0702336219542288,0.243871982738088,normalized_complex_CFR
G003,H_term_50,15066666.6666667,0.180449904199811,0.011614144371657,normalized_complex_CFR
G003,H_term_50,15533333.3333333,0.0800568815776868,-0.0543327096831228,normalized_complex_CFR
G003,H_term_50,16000000,0.0534572916737198,-0.063342685425168,normalized_complex_CFR
G003,H_term_50,16466666.6666667,0.0189289853838413,-0.122287929693555,normalized_complex_CFR
G003,H_term_50,16933333.3333333,-0.0971936671142783,-0.109827439951021,normalized_complex_CFR
G003,H_term_50,17400000,-0.198714131722142,-0.00984149326168595,normalized_complex_CFR
G003,H_term_50,17866666.6666667,-0.138523678880075,0.226423921144658,normalized_complex_CFR
G003,H_term_50,18333333.3333333,0.173051977174669,0.285912061610309,normalized_complex_CFR
G003,H_term_50,18800000,0.314313953507188,-0.127204139820057,normalized_complex_CFR
G003,H_term_50,19266666.6666667,0.0521607711206736,-0.231962397811072,normalized_complex_CFR
G003,H_term_50,19733333.3333333,-0.120893195088641,-0.214229243880923,normalized_complex_CFR
G003,H_term_50,20200000,-0.310301752564956,0.0140006866684668,normalized_complex_CFR
G003,H_term_50,20666666.6666667,-0.0950627302891738,0.241548238385127,normalized_complex_CFR
G003,H_term_50,21133333.3333333,0.126790594160414,0.214060634240529,normalized_complex_CFR
G003,H_term_50,21600000,0.236472503029514,-0.0276021277607108,normalized_complex_CFR
G003,H_term_50,22066666.6666667,0.0864159296243264,-0.150942681506987,normalized_complex_CFR
G003,H_term_50,22533333.3333333,-0.0346882369197005,-0.162571055506358,normalized_complex_CFR
G003,H_term_50,23000000,-0.175258992487393,-0.0564887283217378,normalized_complex_CFR
G003,H_term_50,23466666.6666667,-0.0996654480091905,0.0829667097288314,normalized_complex_CFR
G003,H_term_50,23933333.3333333,-0.034244267154888,0.102413715738488,normalized_complex_CFR
G003,H_term_50,24400000,0.0393286901933318,0.13940456813659,normalized_complex_CFR
G003,H_term_50,24866666.6666667,0.205956127949325,0.0219761241323445,normalized_complex_CFR
G003,H_term_50,25333333.3333333,0.0823088049722274,-0.138736537613286,normalized_complex_CFR
G003,H_term_50,25800000,-0.0258338189337104,-0.140164578776275,normalized_complex_CFR
G003,H_term_50,26266666.6666667,-0.145668863786789,-0.10144476516369,normalized_complex_CFR
G003,H_term_50,26733333.3333333,-0.176585285726381,0.107331603166204,normalized_complex_CFR
G003,H_term_50,27200000,-0.00915994457678214,0.17909856239311,normalized_complex_CFR
G003,H_term_50,27666666.6666667,0.137991292423226,0.13638524848783,normalized_complex_CFR
G003,H_term_50,28133333.3333333,0.207497184462426,-0.0644031455654305,normalized_complex_CFR
G003,H_term_50,28600000,0.0515868714477083,-0.190691975463579,normalized_complex_CFR
G003,H_term_50,29066666.6666667,-0.128044485611245,-0.167410771055218,normalized_complex_CFR
G003,H_term_50,29533333.3333333,-0.208831654959573,0.0497920519459045,normalized_complex_CFR
G003,H_term_50,30000000,-0.0625013098663113,0.160720072226042,normalized_complex_CFR
G003,Zin_term_50,2000000,193.995915783275,326.732969064419,ohm
G003,Zin_term_50,2466666.66666667,1215.81469837571,-371.147736048952,ohm
G003,Zin_term_50,2933333.33333333,189.619261187549,-223.644632822459,ohm
G003,Zin_term_50,3400000,174.280852600122,66.2655053959922,ohm
G003,Zin_term_50,3866666.66666667,805.90595959665,-39.6265477623526,ohm
G003,Zin_term_50,4333333.33333333,138.679578771572,-189.029344658942,ohm
G003,Zin_term_50,4800000,189.822785067228,70.2257779331162,ohm
G003,Zin_term_50,5266666.66666667,495.128520744375,-214.061808241677,ohm
G003,Zin_term_50,5733333.33333333,108.579619806171,-189.979565631391,ohm
G003,Zin_term_50,6200000,74.84429050098,-21.5771649440208,ohm
G003,Zin_term_50,6666666.66666667,157.454799115162,-9.09897627382624,ohm
G003,Zin_term_50,7133333.33333333,83.7857519100044,42.8946459367946,ohm
G003,Zin_term_50,7600000,82.2800926029324,152.301346439139,ohm
G003,Zin_term_50,8066666.66666667,128.410477981966,302.361212272941,ohm
G003,Zin_term_50,8533333.33333333,430.296974209655,590.91684219928,ohm
G003,Zin_term_50,9000000,1000.78506169,-256.111968588515,ohm
G003,Zin_term_50,9466666.66666667,323.88569804236,-294.523298619211,ohm
G003,Zin_term_50,9933333.33333333,315.529996163354,-101.029441783745,ohm
G003,Zin_term_50,10400000,199.243285833306,-252.250124457353,ohm
G003,Zin_term_50,10866666.6666667,104.938150811494,-73.9793827396912,ohm
G003,Zin_term_50,11333333.3333333,176.644675838726,67.4525009809504,ohm
G003,Zin_term_50,11800000,331.783297432907,-92.1734448838711,ohm
G003,Zin_term_50,12266666.6666667,123.960277878803,-56.7359479150653,ohm
G003,Zin_term_50,12733333.3333333,171.084698396105,95.9910559702428,ohm
G003,Zin_term_50,13200000,275.413588634686,-45.7411367255894,ohm
G003,Zin_term_50,13666666.6666667,123.47765928308,2.72679639527969,ohm
G003,Zin_term_50,14133333.3333333,115.842440408679,140.352481587042,ohm
G003,Zin_term_50,14600000,275.496840524336,250.696502242917,ohm
